334794424,59.9416867,30.3262751,437809,2012-01-15 20:37:27,Anton Khorev
334794426,59.9418862,30.32546,437809,2012-01-15 20:37:28,Anton Khorev
334794428,59.9414952,30.32529,437809,2012-01-15 20:37:28,Anton Khorev
334794430,59.9414995,30.3250073,437809,2012-01-15 20:37:28,Anton Khorev
334794432,59.9418819,30.3251833,437809,2012-01-15 20:37:28,Anton Khorev
334794433,59.9409109,30.3281582,437809,2012-01-15 20:37:28,Anton Khorev
334794435,59.9413671,30.326061,437809,2012-01-15 20:37:28,Anton Khorev
334794437,59.9413394,30.3242996,437809,2012-01-15 20:37:28,Anton Khorev
334794439,59.9415893,30.3239253,437809,2012-01-15 20:37:29,Anton Khorev
334794441,59.9417933,30.3239398,437809,2012-01-15 20:37:29,Anton Khorev
334794444,59.9419557,30.3240841,437809,2012-01-15 20:37:29,Anton Khorev
334794446,59.9420213,30.3242442,437809,2012-01-15 20:37:29,Anton Khorev
334794448,59.9420464,30.3243449,437809,2012-01-15 20:37:29,Anton Khorev
334794451,59.942084,30.3263497,437809,2012-01-15 20:37:29,Anton Khorev
334794453,59.942038,30.3268069,437809,2012-01-15 20:37:29,Anton Khorev
334794455,59.9416585,30.3282644,437809,2012-01-15 20:37:29,Anton Khorev
334794457,59.941514,30.3281145,437809,2012-01-15 20:37:29,Anton Khorev
334794459,59.9418935,30.3266569,437809,2012-01-15 20:37:30,Anton Khorev
334794461,59.9419186,30.3263578,437809,2012-01-15 20:37:30,Anton Khorev
334794464,59.9418839,30.3244629,437809,2012-01-15 20:37:30,Anton Khorev
334794466,59.9418093,30.3242985,437809,2012-01-15 20:37:30,Anton Khorev
334794468,59.9417093,30.3242358,437809,2012-01-15 20:37:30,Anton Khorev
334794470,59.9416015,30.3242436,437809,2012-01-15 20:37:30,Anton Khorev
334794473,59.9414971,30.324312,437809,2012-01-15 20:37:30,Anton Khorev
334794476,59.9414535,30.3245087,437809,2012-01-15 20:37:30,Anton Khorev
334794479,59.9414787,30.3261157,437809,2012-01-15 20:37:30,Anton Khorev
334794481,59.9414097,30.3266196,437809,2012-01-15 20:37:30,Anton Khorev
334794490,59.9416008,30.3285394,437809,2012-01-15 20:37:31,Anton Khorev
334794492,59.9414518,30.3284191,437809,2012-01-15 20:37:31,Anton Khorev
334794494,59.9413988,30.3241123,437809,2012-01-15 20:37:31,Anton Khorev
337207960,59.9372914,30.3269073,437809,2018-03-21 06:18:25,Anton Khorev
344972286,59.9335193,30.2911655,700550,2013-09-12 09:25:17,EIjas
357180115,59.9394727,30.3176979,392109,2012-01-01 19:09:46,GaM
369610247,59.9415088,30.3350865,3846961,2016-10-24 18:04:12,mini-me
369651394,59.9412348,30.3200432,3846961,2016-09-30 14:21:38,mini-me
373719481,59.9378605,30.3049801,3846961,2018-05-13 14:46:34,mini-me
373719484,59.9374644,30.3055707,3846961,2018-05-13 14:46:34,mini-me
373719485,59.9379115,30.3067373,3846961,2018-05-14 19:48:55,mini-me
373719487,59.9383037,30.3061501,3846961,2018-05-13 14:46:33,mini-me
373719502,59.937865,30.3061123,3846961,2018-05-13 14:46:34,mini-me
373719503,59.9380382,30.3061319,3846961,2018-05-13 14:46:34,mini-me
